,mass_in[kt/month],total_mass_coast[kt],total_mass_surf[kt],total_mass_deep[kt],mass_removed_coast[kt/month],mass_removed_sinking[kt/month],mass_removed_frag[kt/month],mass_tot_l=1638.4mm[kt],mass_tot_l=819.2mm[kt],mass_tot_l=409.6mm[kt],mass_tot_l=204.8mm[kt],mass_tot_l=102.4mm[kt],mass_tot_l=51.2mm[kt],mass_tot_l=25.6mm[kt],mass_tot_l=12.8mm[kt],mass_tot_l=6.4mm[kt],mass_tot_l=3.2mm[kt],mass_tot_l=1.6mm[kt],mass_tot_l=0.8mm[kt],mass_tot_l=0.4mm[kt],mass_tot_l=0.2mm[kt],mass_tot_l=0.1mm[kt]
2025-02-01,46.48111185222852,95.76446,2460.0576,1621.426,0.30902650868131887,22.472004710716735,7.309462,78.284225,530.88354,1324.5913,1270.9811,528.7563,171.40599,96.06077,65.70743,44.38409,26.443567,15.407775,10.030121,6.846211,4.403472,2.8812544
2025-03-01,50.518565333449175,96.08361,2464.6274,1631.3933,0.30978790484154517,23.224957681087886,7.3269043,78.56416,532.783,1329.3219,1275.5087,530.63055,172.00632,96.39775,65.93822,44.541485,26.535158,15.460538,10.066658,6.872766,4.41932,2.8910952
2025-04-01,52.712047174265095,98.01541,2491.5696,1620.2446,0.31081657428612086,23.61452281596672,7.352402,78.90285,535.07135,1335.0262,1280.9585,532.85974,172.68593,96.76294,66.181786,44.704403,26.63266,15.517139,10.103505,6.8981686,4.435791,2.901946
2025-05-01,53.570020715821876,98.52408,2525.269,1603.556,0.31705889318542974,23.24271976594258,7.502152,79.237465,537.33276,1340.67,1286.3573,535.0635,173.3707,97.13523,66.4242,44.862133,26.73181,15.578286,10.1442,6.926195,4.454526,2.9146616
2025-06-01,51.96500837444984,97.37706,2520.9832,1625.1061,0.3187006191826194,23.136165022485514,7.5421567,79.535576,539.359,1345.743,1291.2246,537.12054,174.04994,97.51985,66.68608,45.042774,26.844795,15.646844,10.188363,6.9557967,4.4743114,2.9279277
2025-07-01,53.47502769378107,98.01747,2516.991,1646.6458,0.3149904587698687,23.175753540583266,7.454299,79.8824,541.71497,1351.5845,1296.798,539.38947,174.7448,97.901024,66.94621,45.21376,26.950428,15.710807,10.227106,6.980188,4.491054,2.939457
2025-08-01,55.17859796895989,99.85038,2514.8162,1667.0812,0.31706014546266303,23.12963028673365,7.5038633,80.27294,544.36066,1358.1761,1303.0372,541.8757,175.4561,98.27043,67.198685,45.384132,27.047462,15.765176,10.262097,7.003506,4.506679,2.9501278
2025-09-01,55.364938712651266,100.69798,2529.8809,1670.1167,0.3229863508455965,23.255057605011146,7.644969,80.64325,546.8677,1364.4224,1308.9567,544.225,176.1306,98.61194,67.41586,45.520466,27.11923,15.803122,10.290228,7.026904,4.5220037,2.9603755
2025-10-01,54.624747868252236,102.081696,2558.0083,1659.9998,0.32573188485101673,23.105177781059126,7.708785,81.009865,549.358,1370.6238,1314.8947,546.673,176.9192,99.0499,67.70437,45.707344,27.221811,15.858872,10.330067,7.056483,4.5410905,2.9728298
2025-11-01,52.554682885904015,101.73092,2590.2078,1645.599,0.33020477039420726,22.49619864095329,7.815588,81.326836,551.505,1375.9888,1320.0924,548.93054,177.72795,99.522766,68.02769,45.925488,27.347687,15.9308815,10.376926,7.087237,4.5612674,2.9862149
2025-12-01,49.3568905321727,100.66356,2612.6426,1638.0348,0.32907901418607016,22.158487687376663,7.786191,81.563934,553.11914,1380.0537,1324.1118,550.7618,178.45276,99.976524,68.350845,46.14923,27.481323,16.009218,10.427206,7.121633,4.583252,3.0006402
2026-01-01,49.6511849703952,99.71851,2601.2373,1664.1775,0.32562967982550056,22.27849693660154,7.703533,81.80778,554.7797,1384.2042,1328.1642,552.53925,179.11583,100.384094,68.65179,46.366974,27.609709,16.083206,10.473935,7.153129,4.602927,3.0131595
2026-02-01,48.50211579822971,99.965,2579.2083,1699.18,0.32257695967852545,23.45964777770798,7.6299806,82.04079,556.3636,1388.1636,1332.055,554.2758,179.7716,100.78795,68.936424,46.56269,27.721222,16.145397,10.51574,7.1840005,4.6214647,3.0244558
2026-03-01,52.715118208729045,100.299034,2583.9053,1709.6355,0.3233762153296315,24.24550798799989,7.648291,82.331825,558.33417,1393.0962,1336.78,556.22754,180.39778,101.13983,69.17632,46.72716,27.816998,16.200449,10.553863,7.2117524,4.638004,3.0347135
2026-04-01,55.003972885501746,102.314476,2612.1047,1697.9026,0.32445280736369164,24.6516674135429,7.6749763,82.68515,560.7255,1399.0474,1342.4653,558.5575,181.10576,101.52134,69.43055,46.89669,27.918556,16.259417,10.592273,7.238243,4.655133,3.0460072
2026-05-01,55.89925121267908,102.84419,2647.4297,1680.3135,0.3309654346767509,24.263347560515346,7.831211,83.033646,563.08344,1404.9307,1348.0818,560.8509,181.82039,101.90947,69.68416,47.061043,28.022127,16.323086,10.634731,7.267478,4.6747174,3.0592265
2026-06-01,54.22445275505392,101.64719,2642.8657,1702.877,0.332675077716415,24.151755278498552,7.8728724,83.34476,565.19507,1410.2119,1353.1616,562.997,182.52866,102.31106,69.95617,47.2496,28.139843,16.394558,10.680761,7.298332,4.6953626,3.073142
2026-07-01,55.800127883407235,102.31453,2638.5312,1725.5084,0.32880320232706417,24.19266406736194,7.7811866,83.706245,567.6506,1416.3066,1358.9734,565.356,183.25232,102.70772,70.22778,47.42829,28.250162,16.461367,10.721076,7.3237605,4.712826,3.0851367
2026-08-01,57.577769584832815,104.22663,2636.11,1746.9725,0.3309599449587808,24.144543242922413,7.832836,84.11386,570.40784,1423.1871,1365.4814,567.9521,183.99367,103.09383,70.491425,47.606228,28.351437,16.51815,10.757545,7.3481245,4.7291646,3.0962813
2026-09-01,57.772212444917145,105.11027,2651.849,1750.1069,0.3371422239292134,24.27564834008281,7.980039,84.50047,573.02576,1429.7073,1371.6521,570.3977,184.69998,103.44981,70.71826,47.74769,28.425993,16.557688,10.786789,7.372495,4.7451344,3.1069841
2026-10-01,56.9998380197535,106.5539,2681.3245,1739.4125,0.34000444007231434,24.119708141595137,8.046568,84.881325,575.6176,1436.1487,1377.841,572.95935,185.52174,103.90748,71.01847,47.942978,28.533175,16.615715,10.8284855,7.403353,4.7649927,3.1199813
2026-11-01,54.83976638026883,106.188225,2715.0486,1724.2465,0.34467105545117743,23.484345918459578,8.157997,85.21268,577.85596,1441.7627,1383.2756,575.31525,186.36407,104.3997,71.35527,48.16983,28.664307,16.690855,10.877303,7.435449,4.786014,3.1339278
2026-12-01,51.50293365706595,105.075134,2738.5889,1716.2074,0.34349746406894455,23.132270868922774,8.127348,85.45904,579.5368,1445.9873,1387.4622,577.2193,187.12007,104.873055,71.69297,48.403778,28.803528,16.77254,10.929723,7.47131,4.8089843,3.1489682
2027-01-01,51.81002405040296,104.08901,2726.612,1743.5474,0.3399003967188194,23.25737234583987,8.041147,85.71421,581.26605,1450.3077,1391.6774,579.0741,187.81053,105.2975,72.00726,48.630943,28.937258,16.84972,10.97856,7.504159,4.82943,3.1620412
2027-02-01,50.61099322201553,104.34767,2703.4343,1780.2474,0.3367149294132152,24.4900923787145,7.9643965,85.956535,582.91943,1454.452,1395.7379,580.88153,188.49712,105.720406,72.303795,48.83535,29.054037,16.91454,11.0220585,7.536353,4.84887,3.173821
2027-03-01,55.00717744888797,104.6972,2708.2656,1791.2124,0.33755367035630496,25.31028854155818,7.9836144,86.26026,584.9778,1459.5804,1400.6637,582.91864,189.14807,106.087456,72.55502,49.006733,29.153597,16.972004,11.061812,7.5652785,4.8660817,3.1844862
2027-04-01,57.395551783200006,106.79993,2737.7756,1778.8684,0.3386802379365507,25.733763160997075,8.011535,86.628746,587.4725,1465.7965,1406.5767,585.3424,189.88866,106.4844,72.81963,49.183376,29.259653,17.033367,11.101976,7.592898,4.8839507,3.1963096
2027-05-01,58.329756912252165,107.35163,2774.7947,1760.3419,0.34547492999888757,25.328216965547234,8.174538,86.9913,589.9265,1471.9244,1412.4398,587.74255,190.63246,106.88943,73.08293,49.35458,29.367474,17.099709,11.146121,7.623432,4.904385,3.2101145
2027-06-01,56.582138030228,106.10245,2769.941,1783.965,0.347255477882488,25.211374921374745,8.217928,87.31511,592.13025,1477.4259,1417.7524,589.97424,191.37135,107.308044,73.36767,49.551746,29.490334,17.174465,11.1942005,7.655395,4.9259276,3.2245543
2027-07-01,58.22632368952864,106.79791,2765.2505,1807.7352,0.3432148768891077,25.253664696678154,8.122248,87.692924,594.685,1483.7953,1423.8052,592.4426,192.12701,107.72195,73.65086,49.737953,29.605627,17.244043,11.236311,7.6819525,4.9441595,3.237122
2027-08-01,60.081257451104996,108.79267,2762.5732,1830.2714,0.3454624796557041,25.203457542830062,8.176073,88.11766,597.5699,1490.9648,1430.5968,595.14716,192.90001,108.12391,73.925644,49.923206,29.71112,17.303396,11.274332,7.707362,4.961191,3.248767
2027-09-01,60.28415470850992,109.7139,2779.0159,1833.5103,0.3519119875149105,25.340484108886535,8.329639,88.5215,600.29486,1497.7479,1437.0193,597.69995,193.63579,108.49537,74.16191,50.071095,29.78885,17.344574,11.304942,7.7328377,4.977844,3.259884
2027-10-01,59.47819735688772,111.220085,2809.8967,1822.213,0.3548959777530743,25.178216775408675,8.399,88.91871,602.99756,1504.4926,1443.4739,600.3631,194.49252,108.972755,74.475586,50.274406,29.900463,17.404947,11.348235,7.7650166,4.9985967,3.2734687
2027-11-01,57.22420556073977,110.83884,2845.2097,1806.2505,0.3597647465920708,24.515320997008,8.515257,89.26384,605.3382,1510.3379,1449.1487,602.8227,195.37094,109.48668,74.82706,50.511486,30.037237,17.483324,11.399191,7.798558,5.0204763,3.287957
2027-12-01,53.74228697723778,109.67805,2869.9045,1797.7158,0.35854122651656617,24.148258743342044,8.4833,89.52086,607.0895,1514.7458,1453.4967,604.8054,196.16011,109.9805,75.1793,50.755398,30.182343,17.568558,11.453861,7.8358316,5.0444713,3.3037443
2028-01-01,54.06272969524996,108.649025,2857.3333,1826.3043,0.35478998268215917,24.278671054883556,8.393403,89.78607,608.88855,1519.2504,1457.8978,606.7388,196.8809,110.42393,75.5062,50.99186,30.321903,17.64896,11.504747,7.8701253,5.065736,3.3173425
2028-02-01,52.811564872235785,108.92039,2832.96,1864.7733,0.35146599597121053,25.56520243498054,8.3133135,90.03883,610.6099,1523.5509,1462.1361,608.62744,197.59354,110.86405,75.8163,51.204704,30.443624,17.716642,11.550043,7.903694,5.08605,3.3296509
2028-03-01,57.3988956813609,109.28609,2837.9312,1876.2683,0.3523459217589053,26.421225321579318,8.333479,90.35517,612.7609,1528.9088,1467.2683,610.7517,198.27573,111.24653,76.07816,51.38354,30.547573,17.776554,11.591512,7.933843,5.1040587,3.3407774
2028-04-01,59.89111679906139,111.47992,2868.8086,1863.2894,0.35352460432929456,26.862767505479066,8.362688,90.73943,615.356,1535.3679,1473.4518,613.27747,199.04771,111.661995,76.354164,51.5679,30.65814,17.840662,11.633406,7.9626937,5.12269,3.3530488
2028-05-01,60.86594127169106,112.05455,2907.5947,1843.7863,0.3606136316966896,26.43925432423471,8.532755,91.11834,617.9164,1541.7842,1479.5576,615.7755,199.82295,112.08325,76.6284,51.747288,30.770187,17.90982,11.679524,7.994507,5.144013,3.3675005
2028-06-01,59.04233572506413,110.75094,2902.4368,1868.5145,0.3624682027313411,26.316940867651734,8.57795,91.455734,620.2167,1547.5093,1485.0833,618.10565,200.59319,112.52013,76.92601,51.951958,30.89826,17.987549,11.729667,8.028042,5.1664047,3.3825889
2028-07-01,60.75801076086615,111.475746,2897.3752,1893.4733,0.3582515608727204,26.36067507447178,8.478101,91.84939,622.87335,1554.1469,1491.3914,620.6796,201.38164,112.95304,77.22092,52.14662,31.018194,18.060436,11.773568,8.055816,5.1854277,3.3956816
2028-08-01,62.69359725001996,113.55677,2894.4304,1917.1271,0.36059398957310074,26.308289077086272,8.534197,92.2932,625.88196,1561.6235,1498.4979,623.4953,202.18927,113.37246,77.50786,52.339996,31.128342,18.122232,11.813171,8.082293,5.203181,3.407802
2028-09-01,62.90531650288731,114.51722,2911.6067,1920.475,0.3673223649560597,26.451491459294097,8.694406,92.71392,628.7277,1568.7052,1505.1888,626.1529,202.9569,113.75984,77.75399,52.494385,31.209244,18.165112,11.845163,8.108771,5.220588,3.4194105
2028-10-01,62.06431603540509,116.088646,2943.9534,1908.5507,0.37043344763696473,26.28261868470668,8.766717,93.1276,631.5433,1575.7375,1511.9059,628.94916,203.85025,114.25759,78.080635,52.706287,31.325731,18.228205,11.890255,8.142424,5.242213,3.433552
2028-11-01,59.71232042366967,115.691185,2980.925,1891.757,0.37551315844897076,25.59098895153716,8.888013,93.48765,633.97815,1581.8098,1517.826,631.4997,204.76295,114.792816,78.44807,52.95354,31.468338,18.309967,11.943348,8.177338,5.265006,3.448719
2028-12-01,56.07900763042325,114.48059,3006.8237,1882.7056,0.37423752965943397,25.208289219277585,8.854692,93.75602,635.80646,1586.4202,1522.3716,633.57416,205.58733,115.307434,78.81539,53.207676,31.619822,18.398598,12.000412,8.21623,5.2900534,3.4651244
2029-01-01,56.41338323368196,113.40683,2993.6338,1912.596,0.37032538804056125,25.344240472752904,8.760939,94.032555,637.6814,1591.1196,1526.9692,635.5882,206.3406,115.77119,79.15508,53.454845,31.765614,18.4825,12.053452,8.251994,5.3123116,3.47934
2029-02-01,55.10781762411933,113.69144,2968.014,1952.9086,0.3668568542786064,26.686922917666653,8.677366,94.29579,639.47125,1595.6017,1531.362,637.5517,207.08414,116.22999,79.47879,53.676933,31.892279,18.553204,12.10092,8.286984,5.3333893,3.4921408
2029-03-01,59.894606090288626,114.074,2973.1335,1964.9578,0.36777973709636547,27.58032811956351,8.698517,94.626434,641.713,1601.1874,1536.7181,639.76605,207.79375,116.628426,79.75201,53.86349,32.000603,18.615522,12.144021,8.318435,5.352158,3.5037727
2029-04-01,62.49518926114291,116.36287,3005.436,1951.3158,0.3690127708316272,28.040722899945465,8.729071,95.026276,644.4217,1607.93,1543.165,642.39777,208.59888,117.06154,80.03923,54.05546,32.115974,18.68244,12.187619,8.348511,5.371637,3.516628
2029-05-01,63.51239921095532,116.96144,3046.0637,1930.7968,0.37640893393966135,27.598469795838326,8.906506,95.42123,647.0985,1614.5933,1549.5406,645.0094,209.40666,117.50166,80.326195,54.242184,32.233448,18.754852,12.235751,8.381808,5.393864,3.531664
2029-06-01,61.60950309104355,115.60106,3040.59,1956.6763,0.3783407817828532,27.47045349547726,8.953585,95.77336,649.4915,1620.5743,1555.2842,647.43744,210.21121,117.9576,80.63531,54.456554,32.3667,18.836046,12.288044,8.416695,5.4172926,3.547407
2029-07-01,63.399775869439054,116.35648,3035.142,1982.875,0.3739404657714936,27.515698413085314,8.849387,96.18425,652.2682,1627.5016,1561.8906,650.1199,211.03432,118.40715,80.943306,54.65874,32.4923,18.911654,12.333945,8.445708,5.437118,3.5610254
2029-08-01,65.41952187579301,118.52751,3031.9177,2007.6964,0.3763818586460451,27.461037084456528,8.907855,96.64632,655.3987,1635.2983,1569.2728,653.05383,211.878,118.84616,81.24338,54.860394,32.607018,18.976297,12.375272,8.473243,5.4556484,3.5736995
2029-09-01,65.64044670547287,119.52891,3049.86,2011.159,0.38340124728564406,27.610680691734743,9.074993,97.084564,658.3698,1642.68,1576.2668,655.835,212.67633,119.250046,81.499886,55.021606,32.691513,19.020773,12.408513,8.500919,5.4737616,3.585826
2029-10-01,64.76287944353075,121.16844,3083.7366,1998.5793,0.38664497172091034,27.43491202445655,9.150388,97.516945,661.3067,1650.0123,1583.291,658.73627,213.6076,119.76931,81.841385,55.242435,32.81299,19.086767,12.455619,8.535981,5.4963083,3.6005898
2029-11-01,62.308618799336394,120.75402,3122.4373,1980.9198,0.39194479318753705,26.713295687543358,9.27694,97.891106,663.84686,1656.3562,1589.4412,661.40924,214.56215,120.32785,82.22374,55.500774,32.961647,19.171665,12.510957,8.572407,5.520101,3.6163375
2029-12-01,58.51732915916012,119.49146,3149.5938,1971.33,0.3906147767034251,26.31427979565495,9.242196,98.1712,665.7546,1661.1543,1594.1736,663.5639,215.42073,120.86477,82.60678,55.76605,33.11985,19.264467,12.570496,8.613019,5.546127,3.6335132
2030-01-01,58.86624345107543,118.37101,3135.7585,2002.5754,0.386534724402866,26.456008138288432,9.144416,98.46003,667.7112,1666.0625,1598.9547,665.6645,216.20587,121.34842,82.96273,56.024136,33.272003,19.351933,12.625841,8.650394,5.5694323,3.6483266
2030-02-01,57.503911702676064,118.66944,3108.841,2044.811,0.382915355577631,27.85728304947928,9.057208,98.73399,669.5765,1670.7317,1603.5543,667.7205,216.98299,121.826385,83.3004,56.25541,33.404003,19.425694,12.675206,8.6868725,5.591424,3.661694
2030-03-01,62.49883026714329,119.06959,3114.1133,2057.4373,0.3838830484345093,28.789693811192034,9.079389,99.078896,671.9149,1676.5612,1609.1187,670.0315,217.72318,122.2434,83.5844,56.450016,33.51678,19.490639,12.720177,8.719725,5.610997,3.6738186
2030-04-01,65.21248708535157,121.45765,3147.904,2043.1052,0.3851727604718036,29.269760441752155,9.111346,99.49505,674.7321,1683.5759,1615.8558,672.7751,218.56226,122.694046,83.884476,56.650288,33.63719,19.56042,12.7657795,8.7510395,5.6313114,3.6872287
2030-05-01,66.27392543763892,122.08122,3190.4521,2021.5267,0.3928894179689896,28.807960590840253,9.296471,99.90726,677.52606,1690.5372,1622.4907,675.49414,219.4058,123.153,84.183426,56.845093,33.75924,19.63561,12.815941,8.785569,5.6544533,3.7029004
2030-06-01,64.28829118144073,120.66159,3184.648,2048.6094,0.3949019357657174,28.673999794906802,9.345516,100.2741,680.02325,1696.7622,1628.5038,678.0249,220.24432,123.62782,84.50639,57.068287,33.89892,19.72054,12.870535,8.822114,5.6789265,3.7193203
2030-07-01,66.15640522062749,121.44897,3178.7979,2076.1013,0.3903099774689885,28.720824573366183,9.236783,100.70174,682.91547,1703.9852,1635.3928,680.8228,221.10303,124.09891,84.82805,57.279644,34.029457,19.79956,12.918288,8.852325,5.699616,3.73353
2030-08-01,68.26397000940936,123.71392,3175.2817,2102.1401,0.3928546574553758,28.663787357953645,9.297724,101.18506,686.1892,1712.1241,1643.081,683.88715,221.9807,124.55535,85.13972,57.489788,34.149403,19.866955,12.961507,8.881056,5.7189684,3.7467349
2030-09-01,68.49450067541204,124.75808,3194.0232,2105.7224,0.40017773301923276,28.82014921730423,9.472096,101.642006,689.27094,1719.8219,1650.3767,686.7873,222.81375,124.97468,85.4076,57.65811,34.237278,19.913609,12.996191,8.909857,5.737855,3.7593968
2030-10-01,67.57877669069397,126.46865,3229.495,2092.4612,0.40355988277467236,28.637181625408793,9.550706,102.09336,692.34814,1727.4542,1657.691,689.8141,223.78662,125.51585,85.76423,57.88867,34.3637,19.98189,13.045248,8.946486,5.7614126,3.7747924
2030-11-01,65.01780451898276,126.03652,3270.001,2073.8984,0.4090893886594576,27.88427164850155,9.682744,102.483986,694.99243,1734.0948,1664.1189,692.5943,224.78151,126.09891,86.16296,58.15787,34.51895,20.070898,13.102883,8.984557,5.786157,3.7912583
2030-12-01,61.06166918088962,124.71975,3298.467,2063.7466,0.40770260821363685,27.468231383850497,9.646513,102.77528,696.9777,1739.0885,1669.0642,694.8471,225.67891,126.65908,86.56264,58.43428,34.68371,20.167511,13.164943,9.026854,5.813365,3.8091538
2031-01-01,61.425754305271724,123.55057,3283.962,2096.4067,0.4034473222965709,27.615985361680494,9.544533,103.075676,699.01636,1744.1934,1674.0414,697.04047,226.49588,127.162254,86.93392,58.70341,34.842598,20.258759,13.222708,9.0659275,5.8376374,3.8245213
2031-02-01,60.00418821996509,123.86341,3255.6914,2140.6453,0.39967055929197526,29.07840026422369,9.45353,103.3626,700.9656,1749.0564,1678.8381,699.18097,227.30653,127.66345,87.286354,58.944912,34.98037,20.335655,13.274235,9.103963,5.860606,3.8384314
2031-03-01,65.2162864027004,124.2819,3261.1255,2153.8733,0.40068499208855773,30.051510374773024,9.476784,103.72079,703.4048,1755.1405,1684.6433,701.5887,228.07768,128.0976,87.582825,59.147728,35.098167,20.403254,13.321291,9.138121,5.881037,3.851082
2031-04-01,68.04793332310607,126.77347,3296.467,2138.8225,0.40203381854126274,30.552103669626103,9.510205,104.15685,706.3496,1762.4734,1691.6588,704.4579,228.95375,128.56767,87.89495,59.35705,35.22388,20.476126,13.36863,9.170802,5.902244,3.865081
2031-05-01,69.15552313375846,127.423134,3341.0178,2116.1392,0.4100849099581073,30.06991506846284,9.703353,104.58583,709.25806,1769.733,1698.5753,707.28326,229.83237,129.04622,88.206795,59.5594,35.35105,20.554716,13.420985,9.206962,5.9263988,3.8814108
2031-06-01,67.08355327784724,125.941696,3334.869,2144.4788,0.41218163629253657,29.92975748980385,9.754453,104.968185,711.85876,1776.2246,1704.8433,709.9269,230.70796,129.54172,88.54401,59.79243,35.496696,20.643118,13.478015,9.245099,5.951885,3.898549
2031-07-01,69.03289312455726,126.76242,3328.5989,2173.32,0.40738972196757545,29.978234435750146,9.6409855,105.41555,714.88055,1783.7517,1712.014,712.8444,231.60216,130.03235,88.87916,60.013508,35.633118,20.725637,13.527808,9.276603,5.973513,3.9134195
