,mass_in[kt/month],total_mass_coast[kt],total_mass_surf[kt],total_mass_deep[kt],mass_removed_coast[kt/month],mass_removed_sinking[kt/month],mass_removed_frag[kt/month],mass_tot_l=1638.4mm[kt],mass_tot_l=819.2mm[kt],mass_tot_l=409.6mm[kt],mass_tot_l=204.8mm[kt],mass_tot_l=102.4mm[kt],mass_tot_l=51.2mm[kt],mass_tot_l=25.6mm[kt],mass_tot_l=12.8mm[kt],mass_tot_l=6.4mm[kt],mass_tot_l=3.2mm[kt],mass_tot_l=1.6mm[kt],mass_tot_l=0.8mm[kt],mass_tot_l=0.4mm[kt],mass_tot_l=0.2mm[kt],mass_tot_l=0.1mm[kt]
1988-03-01,10.460115808198529,18.516207,230.51529,162.49878,0.05972193172074707,4.421148357765752,1.411914,7.804669,52.920677,132.01175,126.20805,51.893505,16.166527,8.6704645,5.87836,3.9297915,2.4570198,1.4853734,0.9168261,0.5781139,0.36363435,0.23156305
1988-04-01,10.914286941655543,18.934324,234.28624,162.54465,0.05989925093894249,4.51126567449875,1.4163061,7.885913,53.46954,133.38008,127.51126,52.421967,16.325096,8.755406,5.9376135,3.970623,2.4823203,1.5004077,0.9262374,0.58416116,0.36753476,0.23412585
1988-05-01,11.09193455587059,19.087591,237.83537,163.03903,0.061250535503483874,4.454420579108004,1.4486598,7.966053,54.01213,134.73106,128.7991,52.945995,16.485525,8.842343,5.9970984,4.0108557,2.5079935,1.5162388,0.936414,0.5908179,0.37194228,0.23708422
1988-06-01,10.75960890779397,18.886745,238.94368,165.99529,0.06174549589880338,4.448828723450051,1.46063,8.038188,54.501965,135.9545,129.97325,53.4345,16.643091,8.930335,6.0577965,4.0530643,2.5347435,1.5325936,0.9468001,0.5975845,0.37645587,0.24012
1988-07-01,11.072265786479392,19.038803,241.18439,167.86118,0.061095769839234364,4.460279216550063,1.4452634,8.120006,55.05616,137.33223,131.28496,53.964222,16.80198,9.016011,6.116051,4.0913672,2.5591135,1.5475909,0.95593023,0.6033718,0.38039994,0.24282792
1988-08-01,11.424998336348086,19.416336,243.28198,170.04094,0.06158726398469372,4.445247639033903,1.4570117,8.210648,55.670544,138.86172,132.72954,54.53809,16.965315,9.100479,6.17355,4.12984,2.582703,1.5615882,0.9646675,0.6089643,0.38413504,0.24537385
1988-09-01,11.463581097872137,19.601994,246.04509,171.51395,0.06280808322039858,4.462921656390853,1.4860272,8.297128,56.25559,140.3175,134.10675,55.08502,17.121555,9.179323,6.2246957,4.1625905,2.602521,1.5733613,0.9724811,0.6146419,0.38783705,0.24784414
1988-10-01,11.310320966641605,19.886152,249.62187,172.18544,0.06340939803645847,4.427467546277637,1.5000211,8.382668,56.836452,141.7663,135.49234,55.65532,17.302305,9.2793865,6.292269,4.207658,2.629953,1.5895005,0.9828989,0.6215614,0.3922847,0.25075823
1988-11-01,10.881703896799317,19.809765,253.89182,172.11322,0.06432806489437377,4.305462516945997,1.5219209,8.458205,57.347633,143.04538,136.72736,56.183605,17.486797,9.3858,6.3659024,4.257819,2.661177,1.6083974,0.9945993,0.6287488,0.39694563,0.2538398
1988-12-01,10.219585364140723,19.591442,256.35925,173.24475,0.06408260887577391,4.23643920427171,1.515606,8.51738,57.750755,144.05453,137.72043,56.62609,17.65464,9.488511,6.4389606,4.308313,2.6928637,1.6276008,1.0065278,0.6364927,0.40190488,0.25708836
1989-01-01,10.280520465626624,19.401695,256.37155,176.78415,0.06337683302354265,4.260262151207951,1.4987682,8.577975,58.162056,145.08385,138.71858,57.055798,17.808018,9.580732,6.5062757,4.356671,2.722827,1.6454477,1.0175773,0.64359736,0.4063526,0.25994438
1989-02-01,10.042600078672882,19.42677,256.17294,180.19356,0.06276379552994676,4.499548027396338,1.484031,8.63612,58.556755,146.06985,139.68002,57.475113,17.959242,9.671547,6.570026,4.4002604,2.7492542,1.6608672,1.0275984,0.6505945,0.4106033,0.26256788
1989-03-01,10.914922814347735,19.48263,258.55716,181.47787,0.06284520501388702,4.659167672302351,1.4858645,8.706465,59.034077,147.26099,140.81512,57.940685,18.10488,9.752238,6.6263804,4.4391556,2.7734845,1.6754425,1.0371059,0.6569703,0.41444647,0.26497066
1989-04-01,11.388841359523184,19.916117,262.58887,181.3647,0.06302522338554531,4.752093519877182,1.4903342,8.789967,59.599022,148.66743,142.15576,58.48391,18.267923,9.8394785,6.6870074,4.480965,2.7992601,1.6907142,1.0466894,0.6631662,0.4184309,0.26758802
1989-05-01,11.574213111888538,20.069443,266.45486,181.65688,0.06442613765110936,4.6898653907087,1.5238893,8.8723545,60.156975,150.05554,143.47888,59.022915,18.43291,9.928688,6.747894,4.522016,2.8254106,1.706838,1.0570875,0.66998506,0.42295277,0.27061853
1989-06-01,11.227437907436085,19.852077,267.45245,184.84761,0.06492121957530587,4.681939106942225,1.5358793,8.946511,60.66011,151.31203,144.68643,59.524647,18.595058,10.019121,6.8102565,4.56534,2.8528116,1.7235599,1.0677279,0.67693275,0.42759058,0.27373585
1989-07-01,11.553689142202664,20.008928,269.6548,186.87521,0.0642180856363501,4.694276889379593,1.5192434,9.0308,61.230995,152.73335,146.03667,60.070484,18.758408,10.107375,6.8702083,4.6047363,2.8777876,1.7389109,1.0770836,0.68284196,0.43161967,0.27649748
1989-08-01,11.921758542821273,20.404737,271.74252,189.19078,0.06472505452064699,4.679384560478767,1.5313673,9.124256,61.864983,154.30818,147.5268,60.662132,18.926674,10.19424,6.9292736,4.6443357,2.901891,1.7531265,1.0859437,0.68852806,0.43540716,0.27909172
1989-09-01,11.962018887134988,20.59849,274.63977,190.65503,0.06600496189029971,4.698565079819688,1.5617924,9.213478,62.46661,155.8091,148.94771,61.225243,19.087431,10.275271,6.9816117,4.6777396,2.9219546,1.764911,1.0938486,0.69431275,0.43917897,0.28159648
1989-10-01,11.802094988244031,20.896011,278.4639,191.203,0.06663250754404773,4.660754838019489,1.5763922,9.301486,63.065712,157.30316,150.37422,61.812626,19.273598,10.378207,7.0511427,4.7240095,2.9499183,1.7812725,1.1044855,0.70142037,0.4437393,0.28458884
1989-11-01,11.354841600229573,20.815578,283.0306,190.95894,0.06759436627014116,4.531823059711207,1.5993237,9.379382,63.591328,158.61829,151.64656,62.356735,19.46383,10.487984,7.1271057,4.7757187,2.9819458,1.8005719,1.1164664,0.70881766,0.4485343,0.28775054
1989-12-01,10.663934079659546,20.584457,285.67175,192.018,0.06733596121226455,4.458675179044687,1.5926628,9.439967,64.00453,159.65338,152.66335,62.810345,19.636608,10.594126,7.2025976,4.8279133,3.0145907,1.8202873,1.1287771,0.71682763,0.45366043,0.29110527
1990-01-01,10.727518646178563,20.385248,285.50974,195.83157,0.0665888329419979,4.48410240095446,1.5748284,9.502119,64.42667,160.7084,153.68706,63.25103,19.794636,10.689207,7.2720585,4.8778977,3.0454626,1.8386191,1.1401558,0.7241651,0.4582406,0.29404587
1990-02-01,10.479253454169461,20.412336,285.06253,199.57324,0.06594524920999738,4.734635979301589,1.5593486,9.56156,64.831245,161.71999,154.67177,63.681656,19.950214,10.782948,7.337845,4.9229603,3.0726333,1.8544078,1.1504246,0.7313837,0.46261412,0.2967353
1990-03-01,11.3895048800312,20.46975,287.48633,200.9204,0.06603319385645502,4.90132599472981,1.5613284,9.633987,65.32255,162.94478,155.84123,64.16084,20.100082,10.866035,7.3957934,4.962919,3.0973785,1.8692547,1.1601481,0.7379453,0.46656483,0.2991927
1990-04-01,11.88402945659694,20.919638,291.789,200.651,0.06621819864840753,4.997315495369248,1.5659292,9.719995,65.90417,164.3931,157.21997,64.7199,20.268093,10.95579,7.4581194,5.005781,3.1237457,1.884813,1.1699504,0.7443157,0.47065642,0.30187362
1990-05-01,12.077461193503941,21.0739,295.99307,200.73312,0.06767208537808492,4.929909649898415,1.6007632,9.804854,66.47914,165.82451,158.58415,65.275314,20.437866,11.047675,7.5205517,5.047814,3.1504543,1.9012673,1.1806005,0.7513237,0.47530088,0.30499882
1990-06-01,11.715608164347085,20.840809,296.88516,204.1652,0.06817015272710995,4.919828378986453,1.6128387,9.881226,66.996956,167.11961,159.82805,65.7936,20.604881,11.141068,7.584771,5.0924435,3.178669,1.9184558,1.1915514,0.75848126,0.48007953,0.30820864
1990-07-01,12.056044839318863,21.002964,299.0371,206.37903,0.06741616682972092,4.933044954655123,1.5949953,9.968281,67.586555,168.5852,161.22299,66.35629,20.773827,11.232197,7.646744,5.133084,3.2043955,1.9342278,1.2011491,0.7645395,0.48421153,0.31104043
1990-08-01,12.440117938674655,21.417597,301.1061,208.85289,0.06794025514783027,4.918274885847181,1.6075329,10.0648155,68.241104,170.21397,162.76169,66.967186,20.94728,11.321752,7.707641,5.17387,3.229102,1.9487065,1.2102215,0.77035993,0.4880783,0.3136896
1990-09-01,12.482128807265497,21.619883,304.14462,210.31444,0.06928102222645396,4.939047770352467,1.6394093,10.156939,68.86414,171.76338,164.2283,67.54849,21.113007,11.405121,7.7614694,5.2082396,3.2494695,1.9605777,1.2182269,0.77628785,0.49193466,0.31625032
1990-10-01,12.315251399350364,21.931204,308.23373,210.73454,0.06993622150566288,4.899095919136845,1.6546499,10.24783,69.48237,173.30496,165.70172,68.15485,21.305397,11.511453,7.8331494,5.255915,3.2780697,1.9771765,1.2291198,0.78361523,0.4966341,0.31932256
1990-11-01,11.848551383963628,21.846928,313.1163,210.3119,0.07094268931387648,4.763340228391135,1.6786478,10.328121,70.02458,174.66077,167.01337,68.71629,21.501842,11.625055,7.9116015,5.309293,3.311007,1.9969404,1.2414583,0.79123664,0.50157446,0.32258016
1990-12-01,11.127603127065406,21.60331,315.95462,211.28543,0.07067195342918337,4.686156576331506,1.6716577,10.390324,70.44974,175.72574,168.05986,69.18317,21.680073,11.734642,7.9894624,5.3633165,3.3446665,2.0172176,1.2541479,0.7995317,0.5068816,0.32605094
1991-01-01,11.19395235765374,21.394367,315.62253,215.38,0.06988445488420394,4.713087592637139,1.6528516,10.454403,70.88313,176.81058,169.11253,69.638214,21.843056,11.832987,8.061353,5.4151025,3.3765352,2.0360982,1.2658813,0.8071222,0.5116197,0.32908237
1991-02-01,10.93489256730758,21.423756,314.9126,219.47795,0.06920945135882792,4.975131762762577,1.6366098,10.515526,71.29934,177.85135,170.12799,70.08164,22.00397,11.929862,8.129469,5.461726,3.4045143,2.0522902,1.2764744,0.81459945,0.51613563,0.33184782
1991-03-01,11.884721827050923,21.48327,317.37234,220.9028,0.06930486878582491,5.149204285893823,1.6387591,10.590103,71.80549,179.11282,171.33156,70.57478,22.158316,12.015622,8.1891365,5.5028925,3.4298975,2.0674438,1.2864344,0.8213614,0.5201957,0.33437276
1991-04-01,12.400748387558256,21.95059,321.9582,220.47673,0.06949662089543052,5.248509830570066,1.643533,10.678889,72.40564,180.60703,172.75316,71.15323,22.331776,12.108229,8.253376,5.546955,3.4569077,2.0833683,1.2965065,0.8279254,0.5244103,0.33713907
1991-05-01,12.602590558036926,22.106564,326.5221,220.33875,0.07100682764612276,5.176046713821337,1.679724,10.766468,72.998695,182.08437,174.162,71.72588,22.507013,12.20296,8.317604,5.590077,3.484271,2.100183,1.3074194,0.8351506,0.52919865,0.34035352
1991-06-01,12.22500411866985,21.858265,327.3133,224.01836,0.07151038120032152,5.163960038261881,1.691943,10.845223,73.53423,183.42004,175.44496,72.26026,22.679632,12.299646,8.383983,5.636136,3.5133688,2.1179209,1.3187386,0.8425433,0.53413606,0.34366986
1991-07-01,12.58024301837474,22.026155,329.4058,226.43935,0.07070720925951085,5.178011495292954,1.672932,10.935239,74.14308,184.93579,176.8874,72.84271,22.854372,12.393961,8.448039,5.678203,3.5399246,2.1341586,1.328604,0.8487838,0.53838706,0.34658226
1991-08-01,12.981015659080118,22.46015,331.4487,229.09114,0.07124983576879462,5.163315345994734,1.685916,11.035206,74.82058,186.62335,178.48146,73.474335,23.03387,12.486401,8.510955,5.7203937,3.5653315,2.148987,1.3379186,0.8547651,0.5423741,0.3493047
1991-09-01,13.024853164939595,22.671309,334.6356,230.55515,0.07265316926284024,5.185735032958056,1.7192843,11.130461,75.4651,188.22536,179.99794,74.07571,23.205015,12.572627,8.566417,5.7557893,3.5861363,2.161023,1.3460903,0.86086315,0.54634154,0.35193095
1991-10-01,12.850719908649603,22.996876,339.00732,230.84157,0.07333712884350706,5.143777821444514,1.7351925,11.224569,76.10409,189.82065,181.52121,74.70204,23.403852,12.68254,8.64055,5.804887,3.615427,2.1779675,1.357271,0.86841804,0.5511902,0.35510013
1991-11-01,12.363727724355753,22.908798,344.2244,230.23344,0.07438963521635548,5.00120009722784,1.7602909,11.307387,76.664696,191.21988,182.87552,75.28207,23.606941,12.80002,8.721562,5.860114,3.6493516,2.1982417,1.3699648,0.87630075,0.5563011,0.35846174
1991-12-01,11.611432556551307,22.652786,347.2799,231.11133,0.07410672830090315,4.9200183421310735,1.7529777,11.371543,77.10199,192.31807,183.95374,75.76428,23.791569,12.913557,8.802434,5.9160905,3.684086,2.2191088,1.3830779,0.8849014,0.5617936,0.36205262
1992-01-01,11.680666659112148,22.433819,346.77713,235.49728,0.07327919932495658,4.948395137272188,1.7332081,11.437332,77.547844,193.43515,185.03824,76.232765,23.959997,13.0152645,8.876903,5.96976,3.7170606,2.2385604,1.3951852,0.8927773,0.56670845,0.36518914
1992-02-01,11.41034292008497,22.465696,345.78842,239.97676,0.07257180535353117,5.222296739568663,1.7161828,11.500468,77.97623,194.5047,186.08376,76.69095,24.126331,13.115597,8.947498,6.0181007,3.745947,2.2552326,1.4061041,0.90051615,0.5713698,0.36804804
1992-03-01,12.401470862357066,22.527752,348.2816,241.49199,0.0726753022961781,5.404085627091661,1.7185163,11.577393,78.49824,195.80751,187.3253,77.19989,24.285797,13.204129,9.009172,6.0605874,3.7719982,2.2707496,1.4163523,0.90750694,0.57556766,0.3706472
1992-04-01,12.939934315474506,23.013556,353.16418,240.90656,0.07287523174137922,5.506952348256721,1.7234972,11.669124,79.119705,197.35303,188.79845,77.79824,24.46494,13.299962,9.075355,6.10597,3.7997878,2.2870636,1.4267043,0.91428185,0.57991,0.37349942
1992-05-01,13.150552606117946,23.171942,358.11072,240.53679,0.07444514766471375,5.4294925354646875,1.761125,11.75972,79.73228,198.87903,190.25247,78.3894,24.646152,13.397929,9.141501,6.150338,3.8278797,2.3043237,1.4379253,0.92173904,0.5848639,0.37682247
1992-06-01,12.756548666103638,22.90872,358.80533,244.47003,0.07495646079428771,5.415512615589414,1.7735407,11.84104,80.28542,200.2583,191.57924,78.942184,24.824839,13.497969,9.21025,6.197959,3.857855,2.3226268,1.4496257,0.9293988,0.5899759,0.3802572
1992-07-01,13.127233392929856,23.082752,360.83093,247.11612,0.07410502972410359,5.430343165855109,1.7533848,11.934188,80.91528,201.82924,193.07216,79.544106,25.005919,13.595831,9.276632,6.2415614,3.8853714,2.339398,1.459802,0.9358292,0.59436536,0.38326356
1992-08-01,13.545431672911898,23.536642,362.84125,249.96423,0.0746674813265039,5.415653729866297,1.7668452,12.037821,81.61649,203.57536,194.72401,80.19888,25.19153,13.691565,9.341806,6.2852526,3.9114668,2.354611,1.4693874,0.9419998,0.5984707,0.38606364
1992-09-01,13.591175238432912,23.756985,366.1837,251.43459,0.07613517117005285,5.439755535659818,1.8017478,12.136486,82.284775,205.23528,196.29314,80.82175,25.368511,13.78054,9.399101,6.321765,3.9327507,2.3668485,1.4777573,0.9482869,0.60255927,0.38877013
1992-10-01,13.409470648668552,24.097271,370.8559,251.58124,0.076848860554173,5.3958797094401305,1.8183469,12.233875,82.94637,206.88478,197.87062,81.470505,25.574835,13.894261,9.475593,6.37247,3.9628258,2.3840995,1.4892417,0.9561123,0.6075801,0.39203724
1992-11-01,12.901303989692213,24.00537,376.42584,250.77998,0.07794894990232965,5.24641255527313,1.8445823,12.319448,83.52647,208.33263,199.2707,82.07133,25.784796,14.016223,9.559653,6.4295645,3.9977763,2.4049428,1.5023423,0.96427953,0.6128694,0.3955186
1992-12-01,12.116298943786655,23.736933,379.7162,251.55385,0.07765377608501453,5.161231032977825,1.8369453,12.385645,83.976845,209.46484,200.38412,82.56791,25.975872,14.133721,9.643373,6.4876366,4.033714,2.42645,1.5158869,0.9731855,0.61857843,0.39924362
1993-01-01,12.188543352876266,23.507637,379.03882,256.24448,0.07678610723717902,5.191033062398966,1.81621,12.453539,84.43752,210.61896,201.50269,83.05291,26.149944,14.239242,9.720742,6.5432878,4.0678034,2.4465332,1.5284184,0.9813541,0.6236603,0.40249228
1993-02-01,11.906465907418646,23.542166,377.75504,261.13058,0.07604535190343485,5.477207285361269,1.7983793,12.518574,84.88052,211.72304,202.58205,83.52471,26.322308,14.343282,9.793835,6.593498,4.097623,2.4637146,1.5396934,0.98937434,0.6284965,0.40544343
1993-03-01,12.940688203558429,23.607143,380.28036,262.747,0.07615745330890057,5.667058816839532,1.800909,12.598086,85.42014,213.0673,203.86722,84.05237,26.48707,14.434992,9.85748,6.637402,4.1244526,2.479603,1.5502481,0.99660397,0.6328347,0.4081332
1993-04-01,13.502564107888047,24.112492,385.47433,261.99744,0.07636678593753322,5.7737249515539695,1.8061261,12.69306,86.0622,214.66786,205.39023,84.670105,26.673193,14.534103,9.92583,6.6841917,4.1530504,2.496357,1.5609037,1.0036076,0.6373338,0.41107747
1993-05-01,13.722340105383322,24.273926,390.8265,261.3833,0.07799984642032684,5.691279102943702,1.8452718,12.786806,86.69608,216.24829,206.89494,85.28324,26.860476,14.635475,9.994147,6.729879,4.1819477,2.5141141,1.5724895,1.0113244,0.64244723,0.41452107
1993-06-01,13.311204829956036,23.995876,391.42734,265.5773,0.0785209888044948,5.6754806865582506,1.8579328,12.871059,87.26783,217.67545,208.26749,85.855774,27.045677,14.739204,10.065212,6.779191,4.212994,2.5329885,1.5845649,1.019243,0.6477536,0.41807717
1993-07-01,13.698006970195689,24.176407,393.3798,268.46542,0.0776215972732513,5.69103513904091,1.8366393,12.967534,87.92144,219.3028,209.81425,86.47989,27.23327,14.840616,10.134281,6.824538,4.24145,2.5503569,1.595109,1.0259084,0.65228736,0.4211875
1993-08-01,14.13438855820059,24.650816,395.35147,271.52655,0.07820506021264134,5.676277349303803,1.8506047,13.074859,88.649055,221.1134,211.52586,87.15873,27.425947,14.939846,10.201719,6.8697724,4.2684693,2.566,1.6049849,1.0322863,0.6565411,0.4240812
1993-09-01,14.182121059070575,24.880623,398.85715,273.00714,0.0797390628861398,5.702087797055702,1.8870877,13.177172,89.34092,222.83203,213.15271,87.80323,27.609142,15.032152,10.26108,6.907449,4.2902913,2.5784607,1.6135584,1.0387839,0.66076446,0.4268785
1993-10-01,13.992515933404935,25.23615,403.8473,273.0073,0.08048341796453984,5.65634608463805,1.9044,13.278082,90.0261,224.5446,214.78831,88.4763,27.822557,15.150063,10.34026,6.959958,4.321228,2.5961368,1.6253911,1.046901,0.66597,0.43026286
1993-11-01,13.462254131216813,25.14035,409.78827,272.00504,0.08163277481044673,5.499869355188916,1.9318129,13.366743,90.62729,226.0425,216.23944,89.09811,28.040821,15.276302,10.427492,7.0191426,4.3573165,2.6175835,1.6388986,1.055361,0.67145175,0.43386468
1993-12-01,12.643116978049068,24.859352,413.32996,272.66772,0.08132509983714636,5.41065313697036,1.9238462,13.434976,91.09195,227.21295,217.38797,89.61267,28.23861,15.398433,10.514285,7.0793376,4.3944955,2.6397934,1.6529245,1.0646358,0.6773722,0.43773788
1994-01-01,12.718502582132272,24.619413,412.47256,277.67703,0.08041684294664087,5.441887741189838,1.9021353,13.50536,91.56864,228.40239,218.54602,90.11338,28.419518,15.507853,10.594476,7.137182,4.429736,2.6605377,1.6658953,1.0731198,0.6826507,0.44110662
1994-02-01,12.42416037777301,24.656763,410.8777,282.99396,0.07964172395123366,5.740804495589607,1.8834752,13.57243,92.02465,229.54529,219.65953,90.602844,28.59782,15.615826,10.67046,7.1892433,4.460665,2.6782331,1.6775507,1.0814264,0.6876616,0.4441627
1994-03-01,13.503350775110246,24.724998,413.43478,284.72098,0.07976296444428062,5.939074297139855,1.8862139,13.654713,92.583115,230.93721,220.98996,91.14693,28.768772,15.710804,10.736348,7.234645,4.48828,2.694595,1.6884278,1.0889235,0.6921592,0.446941
1994-04-01,14.089657106651313,25.250963,418.95578,283.80148,0.07998278808121853,6.049772309386394,1.8916935,13.75306,93.24882,232.593,222.5668,91.788,28.961294,15.8137045,10.80717,7.2830048,4.517729,2.7118008,1.69942,1.0961651,0.6968128,0.44999322
1994-05-01,14.31898898911738,25.416027,424.7361,282.93088,0.08168245911903287,5.962307908086704,1.9324397,13.850037,93.90569,234.22925,224.12654,92.42391,29.155413,15.918648,10.877713,7.3301716,4.5474863,2.7300773,1.7113711,1.1041495,0.7021137,0.45355615
1994-06-01,13.889977505895832,25.123083,425.24484,287.39328,0.08221529835367479,5.9447332056921445,1.9453903,13.937312,94.497795,235.70859,225.54758,93.01653,29.34739,16.025982,10.951451,7.3813276,4.579694,2.7496684,1.7238939,1.1123762,0.70761716,0.457251
