,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,h0,h1,h2,h3,wind_mag,measurementValue_vol_1m,measurementValue_vol_5m,measurementUnit_vol
372,33.58,-120.76,2006-07-19 12:00:00,2006,7,19,0.15,7,2.300000000000001e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590693999044460543,7.30465030670166,7.769041533066313e-06,1.8100597379385186e-06,gm-3
373,33.25,-121.45,2006-07-19 12:00:00,2006,7,19,0.15,7,9.999999999999995e-07,g m-2,577199624117288959,581690029605126143,586190880453427199,590693999044460543,6.821106910705566,2.9369371805000162e-06,6.400414309288448e-07,gm-3
374,32.91,-122.13,2006-07-18 12:00:00,2006,7,18,0.15,7,7.799999999999998e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694342641844223,1.7130292654037476,7.799999999999998e-06,1.5599999999999997e-06,gm-3
375,32.58,-122.81,2006-07-18 12:00:00,2006,7,18,0.15,7,1.8000000000000028e-05,g m-2,577199624117288959,581690029605126143,586189780941799423,590693036971786239,2.112180709838867,1.8000000041889005e-05,3.600000008377801e-06,gm-3
376,32.24,-123.49,2006-07-18 12:00:00,2006,7,18,0.15,7,0.00010299999999999996,g m-2,577199624117288959,581690029605126143,586189780941799423,590693311849693183,1.9331613779067993,0.00010300000000033199,2.06000000000664e-05,gm-3
377,31.91,-124.17,2006-07-17 12:00:00,2006,7,17,0.15,7,3.880000000000001e-05,g m-2,577199624117288959,581690029605126143,586189780941799423,590692899532832767,5.6844401359558105,7.539088304925898e-05,1.520859028417096e-05,gm-3
378,33.89,-118.49,2006-07-15 12:00:00,2006,7,15,0.15,7,6.8e-06,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,4.307638645172119,8.048238978135405e-06,1.6096542637037497e-06,gm-3
379,33.82,-118.63,2006-07-15 12:00:00,2006,7,15,0.15,7,2.3000000000000034e-06,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,3.8843882083892822,2.4749505146990426e-06,4.949901134979797e-07,gm-3
380,33.66,-118.97,2006-07-15 12:00:00,2006,7,15,0.15,7,2.5399999999999997e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,3.8843882083892822,2.7332062205806775e-05,5.466412557760289e-06,gm-3
381,33.49,-119.32,2006-07-15 12:00:00,2006,7,15,0.15,7,9.100000000000021e-06,g m-2,577199624117288959,581698825698148351,586190880453427199,590694136483414015,3.5630815029144287,9.370365189372308e-06,1.8740730379761838e-06,gm-3
382,33.32,-119.66,2006-07-15 12:00:00,2006,7,15,0.15,7,1.4000000000000025e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694136483414015,3.37923526763916,1.4205661334163568e-06,2.841132266834267e-07,gm-3
383,33.16,-120.01,2006-07-16 12:00:00,2006,7,16,0.15,7,2.0999999999999947e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,4.582580089569092,2.6971096210757947e-06,5.394451920677041e-07,gm-3
384,32.99,-120.35,2006-07-16 12:00:00,2006,7,16,0.15,7,5.000000000000004e-07,g m-2,577199624117288959,581690029605126143,586190880453427199,590693999044460543,3.0322537422180176,5.011495546245216e-07,1.0022991092490431e-07,gm-3
385,32.65,-121.03,2006-07-16 12:00:00,2006,7,16,0.15,7,5.700000000000002e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694273922367487,2.0881690979003906,5.700000006269178e-06,1.1400000012538354e-06,gm-3
386,32.32,-121.72,2006-07-16 12:00:00,2006,7,16,0.15,7,1.9999999999999995e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694342641844223,2.6700165271759033,2.0001916596965116e-06,4.000383319393023e-07,gm-3
387,31.99,-122.39,2006-07-17 12:00:00,2006,7,17,0.15,7,1.7999999999999972e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590693311849693183,5.6844401359558105,3.4975151930068537e-06,7.055531575130845e-07,gm-3
388,31.66,-123.07,2006-07-17 12:00:00,2006,7,17,0.15,7,2.7899999999999997e-05,g m-2,577199624117288959,581690029605126143,586189780941799423,590693311849693183,6.125688552856445,6.435851678630142e-05,1.3212224173356124e-05,gm-3
389,31.33,-123.74,2006-07-17 12:00:00,2006,7,17,0.15,7,5.9e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590693174410739711,5.597808837890625,1.1075773611761168e-05,2.229853890993895e-06,gm-3
390,33.48,-117.77,2006-07-14 12:00:00,2006,7,14,0.15,7,1.8000000000000006e-06,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,3.272916793823242,1.8163076441407922e-06,3.6326152882816663e-07,gm-3
391,33.42,-117.91,2006-07-14 12:00:00,2006,7,14,0.15,7,7.469999999999996e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,3.272916793823242,7.537676723184281e-05,1.5075353446368904e-05,gm-3
392,33.25,-118.25,2006-07-14 12:00:00,2006,7,14,0.15,7,4.800000000000009e-06,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,3.7650678157806396,5.0667012693882235e-06,1.013340256905167e-06,gm-3
393,33.19,-118.39,2006-07-14 12:00:00,2006,7,14,0.15,7,3.9999999999999993e-07,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,3.7650678157806396,4.2222510578235104e-07,8.444502140876374e-08,gm-3
394,32.92,-118.94,2006-07-13 12:00:00,2006,7,13,0.15,7,3.0000000000000004e-07,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,3.56064510345459,3.088385396791122e-07,6.176770793899751e-08,gm-3
395,32.65,-119.48,2006-07-13 12:00:00,2006,7,13,0.15,7,8.999999999999996e-07,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,3.779139280319214,9.519931467916658e-07,1.9039863008568725e-07,gm-3
396,32.42,-119.96,2006-07-13 12:00:00,2006,7,13,0.15,7,1.5999999999999972e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,3.902287244796753,1.7271945953468832e-06,3.454389287496633e-07,gm-3
397,32.08,-120.64,2006-07-13 12:00:00,2006,7,13,0.15,7,3.099999999999991e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694273922367487,4.051633834838867,3.446813016238621e-06,6.893627580003604e-07,gm-3
398,31.75,-121.32,2006-07-12 12:00:00,2006,7,12,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586193079476682751,590696404226146303,3.800302028656006,0.0,0.0,gm-3
399,31.42,-121.99,2006-07-12 12:00:00,2006,7,12,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586193079476682751,590696404226146303,4.02703332901001,0.0,0.0,gm-3
400,31.08,-122.66,2006-07-12 12:00:00,2006,7,12,0.15,7,2.969999999999998e-05,g m-2,577199624117288959,581690029605126143,586193079476682751,590696266787192831,4.171844482421875,3.3945287078428684e-05,6.789063912191067e-06,gm-3
401,30.75,-123.33,2006-07-12 12:00:00,2006,7,12,0.15,7,1.63e-05,g m-2,577199624117288959,581690029605126143,586193079476682751,590696266787192831,4.0427727699279785,1.8089154729452286e-05,3.6178316703005394e-06,gm-3
402,30.42,-124.0,2006-07-11 12:00:00,2006,7,11,0.15,7,0.00032100000000000043,g m-2,577199624117288959,581690029605126143,586191979965054975,590695235995041791,3.4676272869110107,0.00032774049775791114,6.554809955195459e-05,gm-3
403,32.96,-117.3,2006-07-08 12:00:00,2006,7,8,0.15,7,6.000000000000001e-07,g m-2,577199624117288959,581698825698148351,586200776058077183,590704169527017471,1.5542516708374023,6.000000000000001e-07,1.2000000000000002e-07,gm-3
404,32.91,-117.39,2006-07-08 12:00:00,2006,7,8,0.15,7,5.000000000000005e-07,g m-2,577199624117288959,581698825698148351,586200776058077183,590704169527017471,1.5542516708374023,5.000000000000005e-07,1.000000000000001e-07,gm-3
405,32.85,-117.53,2006-07-08 12:00:00,2006,7,8,0.15,7,6.70000000000001e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704169527017471,1.091667652130127,6.70000000000001e-05,1.3400000000000019e-05,gm-3
406,32.68,-117.87,2006-07-09 12:00:00,2006,7,9,0.15,7,3.1999999999999905e-06,g m-2,577199624117288959,582239785419014143,586200776058077183,590704169527017471,2.7692956924438477,3.200874894881297e-06,6.401749789762594e-07,gm-3
407,32.51,-118.21,2006-07-09 12:00:00,2006,7,9,0.15,7,1.6999999999999998e-06,g m-2,577199624117288959,582239785419014143,586740086511501311,591243411260964863,3.0842714309692383,1.705462665147031e-06,3.410925330294062e-07,gm-3
408,32.35,-118.55,2006-07-09 12:00:00,2006,7,9,0.15,7,2.0000000000000015e-07,g m-2,577199624117288959,582239785419014143,586740086511501311,591243411260964863,3.5011606216430664,2.0476462661070328e-07,4.095292532267046e-08,gm-3
409,32.18,-118.88,2006-07-09 12:00:00,2006,7,9,0.15,7,1.9999999999999928e-07,g m-2,577199624117288959,582239785419014143,586740086511501311,591243411260964863,3.5011606216430664,2.047646266107024e-07,4.095292532267028e-08,gm-3
410,32.01,-119.24,2006-07-09 12:00:00,2006,7,9,0.15,7,7.999999999999991e-07,g m-2,577199624117288959,582239785419014143,586740086511501311,591243273822011391,3.9816107749938965,8.766811723358858e-07,1.7533624993828717e-07,gm-3
411,31.85,-119.57,2006-07-09 12:00:00,2006,7,9,0.15,7,7.000000000000001e-07,g m-2,577199624117288959,581690029605126143,586740086511501311,591243273822011391,4.583169937133789,8.992068806410656e-07,1.7984916809824914e-07,gm-3
412,31.51,-120.25,2006-07-10 12:00:00,2006,7,10,0.15,7,4.0000000000000003e-07,g m-2,577199624117288959,581690029605126143,586740086511501311,591243273822011391,3.868353843688965,4.2922865790986457e-07,8.584573300929e-08,gm-3
413,31.18,-120.92,2006-07-10 12:00:00,2006,7,10,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586193079476682751,590696335506669567,3.1870131492614746,0.0,0.0,gm-3
414,30.85,-121.59,2006-07-10 12:00:00,2006,7,10,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586193079476682751,590696198067716095,3.9298248291015625,0.0,0.0,gm-3
415,30.51,-122.26,2006-07-10 12:00:00,2006,7,10,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586193079476682751,590696198067716095,4.387214183807373,0.0,0.0,gm-3
416,30.18,-122.92,2006-07-11 12:00:00,2006,7,11,0.15,7,3.200000000000007e-06,g m-2,577199624117288959,581690029605126143,586193079476682751,590696541665099775,3.785738706588745,3.3882383854755025e-06,6.776476799962206e-07,gm-3
417,29.85,-123.59,2006-07-11 12:00:00,2006,7,11,0.15,7,0.00012039999999999997,g m-2,577199624117288959,581690029605126143,586191979965054975,590695235995041791,4.505709171295166,0.00015093669403092098,3.018805267694972e-05,gm-3
418,35.09,-120.78,2006-11-05 12:00:00,2006,11,5,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586201325813891071,590704788002308095,3.0347676277160645,0.0,0.0,gm-3
419,35.02,-120.92,2006-11-05 12:00:00,2006,11,5,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586201325813891071,590704788002308095,3.0347676277160645,0.0,0.0,gm-3
420,34.89,-121.2,2006-11-04 12:00:00,2006,11,4,0.15,7,5.000000000000001e-07,g m-2,577199624117288959,581690029605126143,586190880453427199,590694205202890751,1.905234694480896,5.000000000004531e-07,1.0000000000009063e-07,gm-3
421,34.72,-121.54,2006-11-04 12:00:00,2006,11,4,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586191430209241087,590694961117134847,2.509014129638672,0.0,0.0,gm-3
422,34.39,-122.25,2006-11-04 12:00:00,2006,11,4,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586191430209241087,590694961117134847,2.0238287448883057,0.0,0.0,gm-3
423,34.05,-122.94,2006-11-04 12:00:00,2006,11,4,0.15,7,4.999999999999999e-07,g m-2,577199624117288959,581690029605126143,586191430209241087,590694823678181375,0.9907585978507996,4.999999999999999e-07,9.999999999999997e-08,gm-3
424,33.72,-123.64,2006-11-03 12:00:00,2006,11,3,0.15,7,2.530000000000002e-05,g m-2,577199624117288959,581690029605126143,586189780941799423,590693105691262975,5.601351737976074,4.756147048771577e-05,9.576124969693212e-06,gm-3
425,33.39,-124.32,2006-11-03 12:00:00,2006,11,3,0.15,7,5.499999999999992e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590693105691262975,5.675892353057861,1.0650629380257661e-05,2.148087951633215e-06,gm-3
426,34.45,-120.52,2006-11-01 12:00:00,2006,11,1,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694205202890751,3.3278656005859375,0.0,0.0,gm-3
427,34.32,-120.8,2006-11-02 12:00:00,2006,11,2,0.15,7,1.7000000000000009e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694205202890751,1.8783823251724243,1.7000000000004225e-06,3.400000000000845e-07,gm-3
428,34.15,-121.15,2006-11-02 12:00:00,2006,11,2,0.15,7,3.300000000000004e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694205202890751,1.8783823251724243,3.3000000000008226e-06,6.600000000001646e-07,gm-3
429,33.83,-121.82,2006-11-02 12:00:00,2006,11,2,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694067763937279,2.4076993465423584,0.0,0.0,gm-3
430,33.49,-122.53,2006-11-02 12:00:00,2006,11,2,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694067763937279,3.067342758178711,0.0,0.0,gm-3
431,33.15,-123.22,2006-11-03 12:00:00,2006,11,3,0.15,7,3.0599999999999965e-05,g m-2,577199624117288959,581690029605126143,586189780941799423,590693036971786239,5.649023056030273,5.862671041045061e-05,1.1816534968953547e-05,gm-3
432,32.82,-123.9,2006-11-03 12:00:00,2006,11,3,0.15,7,9e-07,g m-2,577199624117288959,581690029605126143,586189780941799423,590692899532832767,2.753786563873291,9.002110769977991e-07,1.8004221539955982e-07,gm-3
433,34.28,-120.02,2006-11-01 12:00:00,2006,11,1,0.15,7,1.1999999999999997e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694136483414015,3.7681760787963867,1.2672547306831486e-06,2.5345094693637843e-07,gm-3
434,34.23,-119.41,2006-11-01 12:00:00,2006,11,1,0.15,7,0.0,g m-2,577199624117288959,581698825698148351,586190880453427199,590694136483414015,3.7681760787963867,0.0,0.0,gm-3
435,34.18,-119.51,2006-11-01 12:00:00,2006,11,1,0.15,7,4.6e-06,g m-2,577199624117288959,581698825698148351,586190880453427199,590694136483414015,3.7681760787963867,4.85780980095207e-06,9.715619632561173e-07,gm-3
436,33.88,-120.13,2006-10-31 12:00:00,2006,10,31,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694136483414015,0.0,0.0,0.0,gm-3
437,33.74,-120.42,2006-10-31 12:00:00,2006,10,31,0.15,7,1.7500000000000002e-05,g m-2,577199624117288959,581690029605126143,586190880453427199,590693999044460543,0.0,1.7500000000000002e-05,3.5000000000000004e-06,gm-3
438,33.58,-120.76,2006-10-31 12:00:00,2006,10,31,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590693999044460543,0.0,0.0,0.0,gm-3
439,33.25,-121.45,2006-10-31 12:00:00,2006,10,31,0.15,7,1.4000000000000001e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590693999044460543,0.0,1.4000000000000001e-06,2.8e-07,gm-3
440,32.91,-122.13,2006-10-30 12:00:00,2006,10,30,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694342641844223,1.3445491790771484,0.0,0.0,gm-3
441,32.58,-122.82,2006-10-30 12:00:00,2006,10,30,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586189780941799423,590693036971786239,1.3873929977416992,0.0,0.0,gm-3
442,32.25,-123.49,2006-10-30 12:00:00,2006,10,30,0.15,7,5.100000000000012e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590693311849693183,1.9155185222625732,5.1000000000074525e-06,1.0200000000014905e-06,gm-3
443,31.91,-124.17,2006-10-30 12:00:00,2006,10,30,0.15,7,3.084844167074053e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590692899532832767,2.2495853900909424,3.0848444506178218e-06,6.169688901235643e-07,gm-3
444,33.89,-118.49,2006-10-27 12:00:00,2006,10,27,0.15,7,0.0,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,1.6228362321853638,0.0,0.0,gm-3
445,33.82,-118.63,2006-10-27 12:00:00,2006,10,27,0.15,7,0.0,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,0.3541552722454071,0.0,0.0,gm-3
446,33.66,-118.97,2006-10-28 12:00:00,2006,10,28,0.15,7,1.1000000000000015e-06,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,4.478173732757568,1.3674192415544295e-06,2.734890057909808e-07,gm-3
447,33.49,-119.32,2006-10-28 12:00:00,2006,10,28,0.15,7,2.0000000000000002e-07,g m-2,577199624117288959,581698825698148351,586190880453427199,590694136483414015,4.9715752601623535,2.94113532201539e-07,5.885247715443976e-08,gm-3
448,33.33,-119.67,2006-10-28 12:00:00,2006,10,28,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694136483414015,5.258306503295898,0.0,0.0,gm-3
449,33.16,-120.01,2006-10-28 12:00:00,2006,10,28,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,5.258306503295898,0.0,0.0,gm-3
450,32.99,-120.35,2006-10-28 12:00:00,2006,10,28,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590693999044460543,4.697137832641602,0.0,0.0,gm-3
451,32.66,-121.03,2006-10-28 12:00:00,2006,10,28,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694273922367487,4.042175769805908,0.0,0.0,gm-3
452,32.33,-121.71,2006-10-29 12:00:00,2006,10,29,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694342641844223,3.100198745727539,0.0,0.0,gm-3
453,31.99,-122.39,2006-10-29 12:00:00,2006,10,29,0.15,7,3.499999999999995e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590693311849693183,3.778907299041748,3.702066632753461e-06,7.404133293678439e-07,gm-3
454,31.66,-123.07,2006-10-29 12:00:00,2006,10,29,0.15,7,9.500000000000016e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590693311849693183,4.412204742431641,1.1579887937900524e-05,2.316002349496201e-06,gm-3
455,31.32,-123.74,2006-10-29 12:00:00,2006,10,29,0.15,7,6.4000000000000006e-06,g m-2,577199624117288959,581690029605126143,586189780941799423,590693174410739711,5.555953502655029,1.181576821313043e-05,2.3768621786227885e-06,gm-3
456,33.49,-117.77,2006-10-27 12:00:00,2006,10,27,0.15,7,0.0,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,2.5517821311950684,0.0,0.0,gm-3
457,33.42,-117.91,2006-10-27 12:00:00,2006,10,27,0.15,7,1.3300000000000001e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,2.5517821311950684,1.3300289022362216e-05,2.660057804472443e-06,gm-3
458,33.25,-118.25,2006-10-27 12:00:00,2006,10,27,0.15,7,9.999999999999995e-07,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,4.9827470779418945,1.4766820944988076e-06,2.954949394045568e-07,gm-3
459,33.19,-118.39,2006-10-26 12:00:00,2006,10,26,0.15,7,1.9999999999999996e-07,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,7.699851989746094,7.44345151224483e-07,1.85691031378755e-07,gm-3
460,32.92,-118.94,2006-10-26 12:00:00,2006,10,26,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,6.31089448928833,0.0,0.0,gm-3
461,32.65,-119.48,2006-10-26 12:00:00,2006,10,26,0.15,7,0.0,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,4.836516857147217,0.0,0.0,gm-3
462,32.42,-119.96,2006-10-26 12:00:00,2006,10,26,0.15,7,1.6000000000000001e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,590694411361320959,4.428962230682373,1.9599024629119854e-06,3.9198535029416927e-07,gm-3
463,32.09,-120.64,2006-10-25 12:00:00,2006,10,25,0.15,7,4.000000000000003e-07,g m-2,577199624117288959,581690029605126143,586190880453427199,590694273922367487,7.2377400398254395,1.3271266782427937e-06,3.059952952044503e-07,gm-3
464,31.75,-121.31,2006-10-25 12:00:00,2006,10,25,0.15,7,4.800000000000001e-06,g m-2,577199624117288959,581690029605126143,586193079476682751,590696404226146303,6.961770534515381,1.4719116941809205e-05,3.2638642813215635e-06,gm-3
