,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,l_min,l_max,h0,h1,h2,h3,measurementValue_vol_1m,measurementValue_vol_5m,measurementUnit_vol
1525,9.4996,89.042,2012-05-28,2012,5,28,0,Eriksen2014,2e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587233217476558847,591736404787068927,2e-06,4e-07,n m-3
1526,9.928,88.9212,2012-05-28,2012,5,28,0,Eriksen2014,6e-07,n m-2,0.2,inf,578255155279953919,582732366628257791,587233217476558847,591736404787068927,6e-07,1.2e-07,n m-3
1527,10.3648,88.796,2012-05-28,2012,5,28,0,Eriksen2014,1.3e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587233217476558847,591736404787068927,1.3e-06,2.6e-07,n m-3
1528,10.799,88.6758,2012-05-28,2012,5,28,0,Eriksen2014,7e-07,n m-2,0.2,inf,578255155279953919,582732366628257791,587233217476558847,591736542226022399,7e-07,1.3999999999999998e-07,n m-3
1529,11.8389,88.5981,2012-05-29,2012,5,29,0,Eriksen2014,6e-07,n m-2,0.2,inf,578255155279953919,582741162721279999,587243662837022719,591747125025439743,6e-07,1.2e-07,n m-3
1530,12.2929,88.7153,2012-05-29,2012,5,29,0,Eriksen2014,1.8999999999999998e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587243662837022719,591747056305963007,1.8999999999999998e-06,3.7999999999999996e-07,n m-3
1531,12.7541,88.7501,2012-05-29,2012,5,29,0,Eriksen2014,4.0000000000000003e-07,n m-2,0.2,inf,578255155279953919,582741162721279999,587243662837022719,591746781428056063,4.0000000000000003e-07,8e-08,n m-3
1532,14.8168,89.0953,2012-05-30,2012,5,30,0,Eriksen2014,3.1e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587240914057953279,591744101368463359,3.1e-06,6.2e-07,n m-3
1533,15.2756,89.1725,2012-05-30,2012,5,30,0,Eriksen2014,7e-07,n m-2,0.2,inf,578255155279953919,582741162721279999,587240914057953279,591744101368463359,7e-07,1.3999999999999998e-07,n m-3
1534,17.47156,89.51016,2012-06-01,2012,6,1,0,Eriksen2014,5.9e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587242563325394943,591745956794335231,5.9e-06,1.1800000000000001e-06,n m-3
1535,18.016,89.5479,2012-06-01,2012,6,1,0,Eriksen2014,2.6e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587242563325394943,591745956794335231,2.6e-06,5.2e-07,n m-3
1536,17.9407,89.34,2012-06-02,2012,6,2,0,Eriksen2014,6.7e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587242563325394943,591745956794335231,6.7e-06,1.34e-06,n m-3
1537,18.03,89.6801,2012-06-03,2012,6,3,0,Eriksen2014,2.3e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587242563325394943,591745956794335231,2.3e-06,4.6e-07,n m-3
1538,17.5285,89.6424,2012-06-03,2012,6,3,0,Eriksen2014,4.7e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587242563325394943,591745956794335231,4.7e-06,9.4e-07,n m-3
1541,16.0355,87.8699,2012-06-07,2012,6,7,0,Eriksen2014,2.2e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587241463813767167,591744994721660927,2.2e-06,4.4e-07,n m-3
1542,15.8782,88.2682,2012-06-08,2012,6,8,0,Eriksen2014,1.3e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587241463813767167,591744994721660927,1.3e-06,2.6e-07,n m-3
1545,12.6874,88.7831,2012-06-09,2012,6,9,0,Eriksen2014,5e-07,n m-2,0.2,inf,578255155279953919,582741162721279999,587243662837022719,591746781428056063,5e-07,1e-07,n m-3
1546,12.14,88.7046,2012-06-09,2012,6,9,0,Eriksen2014,1.3e-06,n m-2,0.2,inf,578255155279953919,582741162721279999,587243662837022719,591747056305963007,1.3e-06,2.6e-07,n m-3
1548,8.84355,89.2881,2012-06-10,2012,6,10,0,Eriksen2014,6e-07,n m-2,0.2,inf,578255155279953919,582732366628257791,587233217476558847,591736679664975871,6e-07,1.2e-07,n m-3
1551,7.4454,89.6913,2012-06-11,2012,6,11,0,Eriksen2014,1.3e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738603810324479,1.3e-06,2.6e-07,n m-3
1552,7.0296,89.8447,2012-06-11,2012,6,11,0,Eriksen2014,6e-07,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738603810324479,6e-07,1.2e-07,n m-3
1553,6.7212,90.0107,2012-06-11,2012,6,11,0,Eriksen2014,1.3e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738603810324479,1.3e-06,2.6e-07,n m-3
1554,6.805,91.3838,2012-06-12,2012,6,12,0,Eriksen2014,7e-07,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738878688231423,7e-07,1.3999999999999998e-07,n m-3
1555,6.7124,91.8258,2012-06-12,2012,6,12,0,Eriksen2014,1.4e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738809968754687,1.4e-06,2.7999999999999997e-07,n m-3
1556,6.628,92.2253,2012-06-12,2012,6,12,0,Eriksen2014,2.8999999999999998e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738809968754687,2.8999999999999998e-06,5.8e-07,n m-3
1557,6.547,92.624,2012-06-12,2012,6,12,0,Eriksen2014,5.7999999999999995e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738809968754687,5.7999999999999995e-06,1.16e-06,n m-3
1558,6.461,93.0193,2012-06-12,2012,6,12,0,Eriksen2014,2.8999999999999998e-06,n m-2,0.2,inf,578255155279953919,582727968581746687,587230468697489407,591733656007999487,2.8999999999999998e-06,5.8e-07,n m-3
1559,6.3811,93.4229,2012-06-12,2012,6,12,0,Eriksen2014,3.2000000000000003e-06,n m-2,0.2,inf,578255155279953919,582727968581746687,587230468697489407,591733656007999487,3.2000000000000003e-06,6.4e-07,n m-3
1560,5.7471,96.1514,2012-06-13,2012,6,13,0,Eriksen2014,9.800000000000001e-06,n m-2,0.2,inf,578255155279953919,582727968581746687,587250809662603263,591754065692590079,9.800000000000001e-06,1.9600000000000003e-06,n m-3
1561,5.6364,96.5635,2012-06-13,2012,6,13,0,Eriksen2014,1.0300000000000001e-05,n m-2,0.2,inf,578255155279953919,582727968581746687,587250809662603263,591754065692590079,1.0300000000000001e-05,2.06e-06,n m-3
1562,5.5288,96.9558,2012-06-13,2012,6,13,0,Eriksen2014,2.48e-05,n m-2,0.2,inf,578255155279953919,582727968581746687,587250809662603263,591733381130092543,2.48e-05,4.96e-06,n m-3
1563,5.4201,97.3536,2012-06-13,2012,6,13,0,Eriksen2014,1.2e-05,n m-2,0.2,inf,578255155279953919,582727968581746687,587229918941675519,591733381130092543,1.2e-05,2.4e-06,n m-3
1564,5.2349,97.7096,2012-06-13,2012,6,13,0,Eriksen2014,1.2800000000000001e-05,n m-2,0.2,inf,578255155279953919,582745560767791103,587245861860278271,591749186609741823,1.2800000000000001e-05,2.56e-06,n m-3
1565,5.0015,98.0552,2012-06-13,2012,6,13,0,Eriksen2014,1.85e-05,n m-2,0.2,inf,578255155279953919,582745560767791103,587245861860278271,591749186609741823,1.85e-05,3.6999999999999997e-06,n m-3
1566,3.2874,100.2856,2012-06-14,2012,6,14,0,Eriksen2014,5.3e-06,n m-2,0.2,inf,578255155279953919,582745560767791103,587245861860278271,591749255329218559,5.3e-06,1.06e-06,n m-3
1567,3.0186,100.6328,2012-06-14,2012,6,14,0,Eriksen2014,1.7e-06,n m-2,0.2,inf,578255155279953919,582745560767791103,587248060883533823,591751316913520639,1.7e-06,3.4000000000000003e-07,n m-3
1568,2.7963,100.9829,2012-06-14,2012,6,14,0,Eriksen2014,5e-06,n m-2,0.2,inf,578255155279953919,582745560767791103,587248060883533823,591751316913520639,5e-06,1.0000000000000002e-06,n m-3
1569,2.5986,101.3538,2012-06-14,2012,6,14,0,Eriksen2014,1.95e-05,n m-2,0.2,inf,578255155279953919,582745560767791103,587245312104464383,591748774292881407,1.95e-05,3.9e-06,n m-3
1570,2.3564,101.6925,2012-06-14,2012,6,14,0,Eriksen2014,1.3199999999999999e-05,n m-2,0.2,inf,578255155279953919,582745560767791103,587245312104464383,591748774292881407,1.3199999999999999e-05,2.6399999999999997e-06,n m-3
